id,query1,query2,label
8720,胸膜炎是怎么引起的怕生气吗,胸膜炎是怎么引起的，跟生气有关系吗,1
8721,月子里感冒流鼻涕怎么办,月子里感冒流鼻涕怎么治,1
8722,宝宝轻微肺炎有什么症状,婴儿轻度肺炎有哪些症状？,1
8723,肺炎早上起来咳血怎么办,感冒引起肺炎现在早上起来咳血特别厉害咋办,0
8724,肺气肿在平时有什么是需要注意的？,肺气肿在日常生活中要注意哪些？,1
8725,慢性肺气肿为什么会突然转成急性肺气肿？,慢性肺气肿和急性肺气肿的关系是什么,0
8726,上呼吸道总是反复感染什么原因,上呼吸道感染8 个月大小孩反复发烧是什么原因,0
8727,得过胸膜炎以后再发烧会胸疼吗,得过胸膜炎以后饮食应该注意什么,0
8728,肺气肿x线是什么意思？,为什么肺气肿要做胸部X线检查？,0
8729,反复易发的感冒好不到一周就发作了该怎么办,感冒反复发作是抵抗力太差吗,0
8730,扁桃体炎能吃克拉霉素分散片吗,扁桃体发炎的原因是什么？,0
8731,我经常反复性的感冒流鼻涕是什么原因,我经常反复性的感冒流鼻涕可以喝中药吗,0
8732,怀孕感冒可以喝板蓝根吗,板蓝根适合什么人群服用？,0
8733,感冒一直流鼻涕怎么回事,感冒流鼻涕这种情况能喝牛奶吗？,0
8734,带什么样的口罩防止肺炎病菌,肺炎链病菌是什么？,0
8735,胸膜炎会导致蛋白流失吗？,胸膜炎有可能导致蛋白流失吗？,1
8736,请问一下服用替硝唑片时应该注意些什么呢,服用替硝唑片时应该注意些什么呢,1
8737,肺气肿加心脏早搏骤停，怎么治疗?,如何治疗肺气肿加心脏早搏骤停?,1
8738,吃东西左胸口疼有什么好的办法能够根治吗,左下胸口隐隐作痛是什么原因？,0
8739,百禾中药酵素能调理肺气肿吗？,百禾中药酵素能治什么病？,0
8740,哺乳期的妈妈能否吃感冒药,浦乳期不小心感冒了，能不能吃些感冒药？,1
8741,洋葱假单胞菌肺炎如何诊断检查,如何确诊洋葱假单胞菌肺炎？,1
8742,非典型肺炎的致病病毒属于超抗原吗?,非典型肺炎的致病病毒属不属于超抗原？,1
8743,刚断了胸膜炎的药还会得肾结核吗,刚断了胸膜炎的药得肾结核的可能性大吗,1
8744,以前有肺炎现在肺经常不舒服有什么方法,曾得过肺炎现在肺经常不舒服可以怎么治疗,1
8745,胸膜炎如何治疗？饮食方面有哪些建议？,胸膜炎的症状表现是什么？,0
8746,请问得肺气肿怎么治疗？,肺气肿能治好吗？,0
8747,过敏性哮喘平时应该注意什么?,过敏性哮喘要注意什么事,1
8748,老人得了肺炎怎么办恢复的快,老人得了肺炎用打针吗,0
8749,强力止咳宁胶囊不能和阿莫西林胶囊同时服用吗,急慢性支气管炎可以服用强力止咳宁胶囊吗,0
8750,请问肠胃感冒症状有哪些？,什么是肠胃感冒？,0
8751,牙龈发炎会引发胸膜炎吗,牙龈发炎有引发胸膜炎的可能性吗,1
8752,伊龙清热解毒口服液有没有假的呢,孕妇可以喝伊龙清热解毒口服液吗,0
8753,肺气肿早期咳嗽不断怎么治?,肺气肿早期有哪些症状？,0
8754,肺炎支原体阳性输液要多久转阴,肺炎支原体阳性要怎么做,0
8755,肺炎病毒在空气中存活多久,肺炎病毒空气存活时间,1
8756,两岁六个月宝宝支原体肺炎怎么办？,两岁六个月宝宝支原体肺炎如何是好？,1
8757,感冒引起耳朵疼怎么办？,感冒会发生病变吗？,0
8758,十六味马蔺子丸去普通药店买得到吗,十六味马蔺子丸对肝脏有伤害吗,0
8759,轻微肺气肿可以活四十年吗,轻微肺气肿能否活四十年？,1
8760,感冒头痛全身酸痛眼睛迷糊是怎么回事,感冒头痛全身酸痛眼睛迷糊有什么方法,1
8761,支原体肺炎一般需要几天能治好？,支原体肺炎一般多久可以治好？,1
8762,请问一下医生依托红霉素颗粒能治疗干咳吗,请问依托红霉素颗粒能治疗干咳吗,1
8763,肺炎病毒在空气中存活多久,病毒性肺炎症状,0
8764,胸膜炎不能吃什么？,胸膜炎忌吃什么吗？,1
8765,吃感冒药后喝酒会有什么危害,吃感冒药后喝酒会有什么危险吗,1
8766,阿莫西林胶囊吃了20粒后果会怎么样,阿莫西林胶囊吃了20粒会不会导致不良反应,0
8767,肺气肿如何分类,肺气肿的类型有哪些？,1
8768,8岁儿童的肺炎怎么治?,8岁肺炎症状表现有哪些?,0
8769,肺气肿能不能喝橄榄油？,肺气肿吃多少橄榄油,0
8770,感冒清热颗粒的副作用是什么？,感冒清热颗粒有什么副作用？,1
8771,两肺局限性肺野透亮度增高是肺气肿？,两肺局限性肺野透亮度增高怎么治疗？,0
8772,孕妇感冒了，该怎么办啊？,孕妇感冒了怎么处理？,1
8773,胸膜炎复发的概率有多大复发了还能治吗,胸膜炎复发几率多大复发了是否能治？,1
8774,请问克拉霉素缓释片说明书有哪些内容,大量吃克拉霉素缓释片会过敏吗,0
8775,替硝唑片的作用是什么？,替硝唑片可以和什么一起吃,0
8776,胸膜炎服用什么药物好呢多久可以康复呢,胸膜炎心跳会快吗？,0
8777,伊龙清热解毒口服液主治什么疾病,伊龙清热解毒口服液是非处方药吗,0
8778,过敏性哮喘和咳嗽变异性如何区别,过敏性哮喘和变异性哮喘有啥区别,1
8779,请问治疗胸膜炎可以使用激素吗?,请问治疗胸膜炎可以使用哪些药物?,0
8780,回吸鼻涕带血的问题怎么回事,为什么回吸鼻涕带血,1
8781,请问胸膜炎有哪些症状,请问胸膜炎有什么饮食需要注意的？.,0
8782,晚上咳嗽，哮喘有鸣声该服用什么药？,晚上咳嗽，哮喘有鸣声，能吃什么药物？,1
8783,变异性哮喘需要做哪些检查,变异性哮喘吃什么好？,0
8784,七个月大的宝宝流鼻涕怎么办才好,七个月大的宝宝流鼻涕有什么办法,1
8785,小儿支原体肺炎的恢复期治疗要注意什么,小孩子支原体肺炎恢复要注意什么,1
8786,怀孕期间感冒对胎儿有哪些影响,怀孕期间感冒能吃感冒药吗,0
8787,宝宝上呼吸道感染反复发烧该如何治疗,10岁小孩上呼吸道感染反复发烧如何治疗,0
8788,肺炎链球菌肺炎的病因是什么的问题？,肺炎链球菌性肺炎怎么诊断？,0
8789,请问判定有没有胸膜炎要做什么检查？,检查有没胸膜炎要做什么检查,1
8790,信韦灵利巴韦林气雾剂能主治什么疾病呢,孕妇和哺乳期妈妈能用韦灵利巴韦林气雾剂吗,0
8791,感冒流鼻涕吃什么药好？,感冒流鼻涕咳嗽吃什么药效果好？,0
8792,新型肺炎的潜伏期主要症状,新型肺炎的潜伏期症状有哪些？,1
8793,利巴韦林颗粒对精子有影响有这回事吗,利巴韦林颗粒对精子有影响吗,1
8794,得过肺炎的老人能否接种23价肺炎疫苗？,得过肺炎的老人怎么治？,0
8795,患有了肺气肿了，该怎么治疗,治疗肺气肿有哪些方法,1
8796,胸膜炎对男了阴茎影响大吗,得了胸膜炎的男患者能要孩子吗,0
8797,变异性哮喘，是由什么原因造成的,变异性哮喘有什么症状？,0
8798,注射13介肺炎疫苗有作用吗?,有必要打13介肺炎疫苗吗？,1
8799,孕妇上呼吸道感染吃什么药?,孕妇上呼道感染是什么引起的,0
8800,老人患上肺炎怎么治疗好得快一点,老人感染肺炎怎样治疗好得快一点,1
8801,严重的慢性肺炎会传染吗?,严重的慢性肺炎是不是会传染给家人啊,1
8802,小孩过敏性哮喘咳嗽吃什么药好的快,过敏性哮喘咳嗽怎么治疗？,0
8803,不到5岁小孩老是感冒怎么办？,不到5岁小孩老是发烧是抵抗力差吗？,0
8804,请问导致肺气肿的原因有哪些？,得了肺气肿并有肺大泡怎么办？,0
8805,小孩咳嗽老是不好总是反反复复咋办的了,小孩咳嗽反复要注意什么？,0
8806,擤鼻涕的时候感觉耳朵里面出气似的咋回事,擤鼻涕的时候感觉耳朵堵了怎么办,0
8807,请问肺炎这病严重嘛会死人嘛,得了肺炎容易致死吗,1
8808,得了肺气肿会传染给家吗,患有肺气肿能传染给家人吗？,1
8809,怀孕40周，感冒怎么办？,怀孕40周还用补充营养吗,0
8810,你好百令胶囊吃多久见效,百令胶囊能长期吃吗,0
8811,小孩感冒流鼻涕能吃那些水果？,小孩感冒流鼻涕是感冒了吗？,0
8812,治疗肺气肿的特效药有哪些,治疗肺气肿的药物有哪些药？,1
8813,小孩能喝复方甘草口服溶液吗,小孩可以喝复方甘草口服溶液吗？,1
8814,病毒性感冒和普通型感冒有什么不同？,普通感冒和病毒性感冒有什么区别？,1
8815,肺炎有哪些症状?,冠状肺炎的症状有哪些症状,0
8816,严重的慢性肺炎是不是会传染给家人啊,严重的慢性肺炎有传染性吗,1
8817,小孩子一直打喷嚏是不是感冒了？,小孩一直打喷嚏该怎么办？,0
8818,我现在舌头有点上火请问能吃众生丸降火,舌头有点上火吃众生丸能不能降火？,1
8819,恒瑞克拉霉素缓释片的作用成分是什么药物,恒瑞克拉霉素缓释片的厂家在哪里,0
8820,孩子因为上呼吸道感染而引起的耳炎如何治疗？,孩子上呼吸道感染引起中耳炎会自己痊愈吗？,0
8821,清开灵颗粒的副作用都是些什么,清开灵颗粒都有些什么副作用,1
8822,过敏性哮喘发作不吃药能扛过去吗,过敏性哮喘发作可以吃水果吗？,0
8823,小孩子吃了感冒药总想睡觉是为啥？,小孩子感冒能引起中耳炎吗,0
8824,龙鹿丸太补吃了嗓子疼怎么办,龙鹿丸吃多长时间才会有效果,0
8825,腰和后背疼会不会是胸膜炎？,腰和后背疼是不是胸膜炎？,1
8826,怎么治疗过敏性哮喘效果佳？,什么是过敏性哮喘？,0
8827,得了哮喘有哪些方法保养？,哮喘病有哪些症状？,0
8828,患有支原体肺炎现在反复发作咳嗽严重怎么办,患有支原体肺炎有哪些症状？,0
8829,小儿支原体肺炎会传染吗？,小儿支原体肺炎能传给别人吗？,1
8830,食欲不振吃同仁堂百补增力丸行吗,同仁堂百补增力丸的疗效如何呢,0
8831,嘴唇小腿肿紫是肺气肿造成的吗？,嘴唇小腿肿紫是肺气肿的缘故吗？,1
8832,一粒修正牌阿莫西林胶囊是多少克,修正牌阿莫西林胶囊一粒相当于多少克呢,1
8833,小儿支原体肺炎的护理是怎么样的？,小儿支原体肺炎怎么护理？,1
8834,上呼吸道感染用什么药?,上呼道感染的症状是什么,0
8835,产前、产时感染性肺炎的症状有哪些,产前、产时感染性肺炎是怎么回事？,0
8836,感冒不停打喷嚏应该怎么办,感冒淌鼻涕吃什么药好？,0
8837,患了肺气肿在饮食上应该注意什么？,患上肺气肿和什么有关系？,0
8838,哮喘发作时是否需要使用抗生素,哮喘发作需要吃抗生素吗？,1
8839,孕妇感冒会不会影响胎儿。,孕妇感冒能吃什么药？,0
8840,感冒鼻塞流鼻涕吃什么药,感冒鼻塞流鼻涕有什么方法,1
8841,肺炎支原体阳性输液要多久转阴,肺炎支原体阳性能痊愈吗,0
8842,间质性肺炎能不能治好？,间质性肺炎的症状是什么,0
8843,小孩感冒发热吃药好还是打针好？,小孩感冒发热吃药打针可以一起吗,0
8844,红霉素肠溶片这个药主要有什么功效怎么用,红霉素肠溶片可以随便吃吗,0
8845,不动杆菌肺炎的症状有哪些,什么是不动杆菌肺炎？,0
8846,明兴清开灵颗粒的价格贵吗,明兴清开灵颗粒可以长期服用吗,0
8847,小孩感冒流鼻涕可以吃什么水果,小孩感冒流鼻涕能服用利巴韦林吗？,0
8848,感冒流黄鼻涕是怎么回事？,感冒流黄鼻涕可以喝板蓝根吗,0
8849,胸膜炎是怎么引起的，跟生气有关系吗,胸膜炎和经常生气有什么关系吗,1
8850,罗红霉素有什么副作用,罗红霉素长时间吃会不会治好病,0
8851,有没有肺气肿不咳嗽只发烧的孩子,宝宝得了肺气肿发烧吗,0
8852,哮喘可不可以吃洋参？,哮喘能否吃洋参？,1
8853,克拉霉素分散片吃多了要怎么做,克拉霉素分散片饭中吃还是饭后吃,0
8854,孕妇感冒，咽喉肿痛，可以按那些穴位,孕妇感冒，咽喉肿痛，能喝冰糖雪梨水吗,0
8855,新型冠状病毒感染的肺炎是什么症状,人冠状病毒感染的症状表现是什么,1
8856,胸膜炎在复查阶段咳嗽请问是什么毛病,胸膜炎在复查阶段咳嗽这是什么疾病？,1
8857,治胸膜炎用什么中成药好,治胸膜炎用西药好还是中药好？,0
8858,日诺清热解毒口服液的价格是多少,日诺清热解毒口服液卖多少钱,1
8859,宝宝老是流清鼻涕怎么回事,孩子总是流清鼻涕怎么才好,1
8860,复方甘草口服溶液适合什么人群使用,复方甘草口服溶液适用人群有哪些,1
8861,变异性哮喘的治疗方法有哪些,变异性哮喘有哪些治疗方案？,1
8862,您好，我爸肺气肿好多年，能吃补肺丸吗？,您好，我爸肺气肿好多年，跑步能好吗?,0
8863,小儿支原体肺炎弱阳性严不严重？,小儿支原体肺炎弱阳性怎么治？,0
8864,九个月宝宝打喷嚏流鼻涕吃什么药,宝宝打喷嚏有什么小妙招,0
8865,肺气肿可以彻底治好吗?,肺气肿可以被治愈吗?,1
8866,宝宝流黄色的粘稠鼻涕怎么治,宝宝流黄色的粘稠鼻涕该怎么治,1
8867,请问金诃安儿宁颗粒要主治什么疾病,请问金诃安儿宁颗粒能治哪些疾病？,1
8868,感冒好几天都没好为什么,之前感冒了几天一直没好怎么回事,1
8869,氟康唑胶囊的注意事项有哪些,氟康唑胶囊的服用剂量是多少呢？,0
8870,为什么感冒会引起头痛？,感冒就头疼是什么原因引起？,1
8871,外伤会导致胸膜炎吗,外伤怎么处理妥当,0
8872,胸膜炎治疗不当会产生什么后果,胸膜炎治疗不当后果严重吗,0
8873,得了肺炎怎么办,肺炎可以剧烈运动吗,0
8874,6岁的小孩得了肺炎该怎么办,6岁孩子是怎么得肺炎的,0
8875,宝宝吃过东西就吐，怎么治？,宝宝吃过东西就吐有什么好的办法？,1
8876,感冒了检查血常规会不会有影响,发烧期间抽血，化验结果准确吗,0
8877,"今天早上感冒了,一直打喷嚏,流鼻涕",感冒流鼻涕打喷嚏,1
8878,"胸膜炎积水,需要抽水怎么抽","胸膜炎积水,需要怎么抽水",1
8879,胸膜炎如何治疗饮食方面有哪些建议,胸膜炎如何治疗饮食方面需要不要忌口？,0
8880,小儿支原体肺炎会传染吗？,小儿支原体肺炎有哪些症状？,0
8881,肺炎退烧了还咳嗽怎么治,肺炎退烧了是不是好了,0
8882,儿童上呼吸道感染要吃什么药物?,儿童上呼吸道感染能吃什么药好的快,1
8883,请问肺气肿怎么有效治疗？,肺气肿该怎么治疗好？,1
8884,小儿支原体肺炎会诱发脑炎吗？,小儿支原体肺炎有哪些症状？,0
8885,治支原体肺炎红霉素好不好,支原体肺炎打几天红霉素能好嘛？,0
8886,阿奇霉素干混悬剂治疗小儿支原体肺炎有效果吗？,阿奇霉素干混悬剂有什么副作用？,0
8887,老人肺炎咳嗽吃什么药好的快,肺炎咳嗽喝中药好吗,0
8888,咳嗽支气管炎能不能吃消银颗粒吗,咳嗽支气管炎可否吃消银颗粒？,1
8889,孕妇能不能喝姜汤红糖水,怀孕3个月妈妈能喝姜汤红糖水吗,0
8890,两个月宝宝得了肺炎严重吗？,两个月的宝宝得了肺炎怎么办,0
8891,胸膜炎人可以喝羊奶粉吗,胸膜炎有什么征兆？,0
8892,感冒嗓子疼的厉害怎么治疗？,感冒嗓子疼的厉害该怎么治？,1
8893,孕期胸膜炎治疗对胎儿有影响吗,孕期胸膜炎治疗期间对胎儿有没有什么影响,1
8894,肺炎支原体抗体阳性1:40怎么治,肺炎支原体抗体阳性1:40代表什么意思,0
8895,肺气肿影像报告应该咋写？,肺气肿影像报告该如何写？,1
8896,导致小儿支原体肺炎的原因有哪些？,小儿支原体肺炎的症状有哪些？,0
8897,请问得了肺气肿在家要注意些什么？,肺气肿患者在家可以治愈吗,0
8898,肺气肿有没有急性和慢性的分别？,肺气肿病人要注意什么事项？,0
8899,石家庄清热解毒软胶囊效果明显吗,风寒和风热感冒的患者都能吃清热解毒软胶囊吗,0
8900,孕妇感冒胎儿会有所影响吗？,孕妇感冒了能喝板蓝根吗,0
8901,阿莫西林胶囊孕妇能吃吗,阿莫西林胶囊孕妇吃几粒,0
8902,得了过敏性哮喘要注意些什么？？？谢谢,过敏性哮喘病的病因是什么？,0
