id,query1,query2,label
5776,小孩感冒吃什么能好的快？,小孩发烧了怎么样才能退烧,0
5777,宝宝肺气肿有哪些症状？,宝宝肺气肿要住院的吗？,0
5778,反复发高烧基于这样的情况越想越担心,反复发烧要怎么治疗呢,0
5779,感冒打预防针有什么影响,打预防针后感冒了能服药吗,0
5780,刚出生十多天的宝宝鼻塞流鼻涕该怎么办,刚出生十多天的宝宝鼻塞流鼻涕如何处理？,1
5781,ct报告右肺中叶索条是什么病还有肺气肿,右肺中叶索条是什么病,1
5782,我是不是患了肺气肿了，总是呼吸困难,患了肺气肿是不是会呼吸困难？,1
5783,哺乳期感冒可以吃感冒药吗？,哺乳期感冒可以吃阿莫西林吗？,0
5784,肺气肿能吃什么食物?不能吃什么食物,肺气肿在食物上有哪些能吃哪些不能吃？,1
5785,肺气肿如何治愈？,检查出有肺气肿，该怎么治疗,1
5786,武汉肺炎是什么原因引起的?,新型肺炎是什么原因引起的,1
5787,可以饭后吃克拉霉素缓释片吗,克拉霉素缓释片可以长期吃吗,0
5788,体质不好容易感冒怎样治？,体质差的人怎样做不容易感冒？,1
5789,肺内膜结核好了还吃补肺丸行吗,肺内膜结核痊愈后还继续吃补肺丸吗,1
5790,肺炎的早期症状有哪些?,早期症状的肺炎有什么表现,1
5791,小孩支原体肺炎是否传染？,小孩支原体肺炎会不会传染？,1
5792,"确诊患了咳嗽变异性哮喘,应该吃什么药",咳嗽变异性哮喘用药推荐有哪些,1
5793,咳嗽变异性哮喘能治疗好吗,咳嗽变异性哮喘能根治吗,1
5794,23价肺炎疫苗要打几针可以呢?,什么时候打23价肺炎疫苗合适呢?,0
5795,吃了阿莫西林胶囊能喝酒吗,喝酒后可以吃阿莫西林胶囊吗,1
5796,上呼吸道感染咳嗽厉害吃什么药,上呼吸道感染咳嗽吃什么药效果好,0
5797,怀孕期间感冒对胎儿有何影响？,怀孕期间感冒了，对胎儿都有什么影响,1
5798,肺气肿影像报告怎么写？,肺气肿影像报告该如何写？,1
5799,13价肺炎与23价肺炎怎么回事?,13价肺炎与23价肺炎都是干嘛的,1
5800,肺炎出院后能适当运动吗？比如打乒乓球,肺炎出院后能适当运动吗？比如打篮球,0
5801,怀孕40周，感冒怎么办？,怀孕40周可以做哪些运动,0
5802,盐酸多西环素胶囊可以治疗梅毒吗,盐酸多西环素的功能是什么,0
5803,宝宝流黄色的粘稠鼻涕怎么办,宝宝流黄色的粘稠鼻涕是呼吸道感染吗,0
5804,得了肺气肿怎么治疗的呢?,肺气肿是怎么样的病？,0
5805,老年人吃百令胶囊能喝鸽子汤吗？,老年人可以百令胶囊和鸽子汤一起服用吗？,1
5806,新型冠状肺炎潜伏期多久,新型冠状病毒肺炎潜伏期多久,1
5807,总是感冒，是不是上呼吸道感染,经常感冒吃什么药,0
5808,请问肺气肿严重吗?要紧吗,肺气肿传染吗？,0
5809,23价肺炎疫苗需要多少钱,23价肺炎疫苗打需要多少钱啊？,1
5810,宝宝得肺炎好了后隔离多长时间,宝宝得肺炎好了后需要隔离多长时间呢？,0
5811,伊龙清热解毒口服液有没有假的呢,孕妇可以喝伊龙清热解毒口服液吗,0
5812,宝宝流鼻涕是感冒症状吗,宝宝流鼻涕能喝萝卜煮水吗,0
5813,豆腐炖黄豆芽对胸膜炎有什么益处吗,胸膜炎吃豆腐炖黄豆芽有好处吗,1
5814,小孩细菌性感冒要几天才能好,小孩细菌性感冒的症状,0
5815,我感冒了然后擤了鼻涕耳朵，感觉有点堵，怎么办？,孩子擤鼻涕耳朵被堵了怎么办,1
5816,肺炎的传播途径？,肺炎传染途径,1
5817,咳嗽久了是不是会患肺炎？,宝宝咳嗽久了会成肺炎吗,0
5818,严重的慢性肺炎会传染吗?,严重的慢性肺炎会不会传染?,1
5819,60岁得肺气肿能活多久,肺气肿患者平时要注意什么？,0
5820,克拉霉素缓释片治疗痤疮要几个疗程呢,克拉霉素缓释片是中药吗,0
5821,细菌性上呼吸道感染是否可服抗病毒口服液,细菌性上呼吸道感染可以吃抗病毒口服液吗,1
5822,众生胶囊可以给孩子用吗,服用众生胶囊会有什么不良反应,0
5823,打喷嚏流清涕是哪一种感冒,打喷嚏流清涕是那种类型的感冒,1
5824,感冒了停药多久可以怀孕？,吃感冒药后几个月可以怀孕？,1
5825,治疗支原体肺炎哪种药为首选,支原体肺炎有什么症状？,0
5826,宝宝2岁上呼吸道感染反复发烧该怎么办,2岁多宝宝上呼吸道感染反复发烧头疼怎么办,0
5827,服用鹤蟾片有什么不良反应,鹤蟾片的功效有哪些,0
5828,变异性哮喘有哪些食物不能吃,变异性哮喘的症状有哪些？,0
5829,孕期胸膜炎治疗对胎儿有影响吗,孕妇得了胸膜炎需要怎么治疗,0
5830,小儿支原体肺炎有什么症状,小儿支原体肺炎的症状有哪些？,1
5831,得了小儿支原体肺炎，血常规正常吗？,怎么判断咳嗽是否为支原体感染？,0
5832,肺气肿药物哪种好？,治疗肺气肿的药物哪种好呢,1
5833,请问肺气肿怎么有效治疗？,肺气肿能治好吗,0
5834,怀孕感冒喉咙痛可以吃什么药,怀孕感冒喉咙痛要多喝水,0
5835,孩子肺炎支原体阳性如何治疗,怎样治疗小孩肺炎支原体阳性,1
5836,13价肺炎有必要打吗?,邻水县治疗肺炎哪个医院好？,0
5837,婴幼儿上呼吸道感染的症状是什么？,婴幼儿上呼吸道感染的病因是什么？,0
5838,带什么样的口罩防止肺炎病菌,预防肺炎病菌带什么口罩,1
5839,变异性哮喘会有哪些症状，严重不,变异性哮喘有什么样的症状，严不严重？,1
5840,百令胶囊和补肺活血胶囊哪个好,百令胶囊和补肺活血胶囊能一起服用吗,0
5841,23价肺炎疫苗该打吗?,23价肺炎疫苗可以不打吗,1
5842,哮喘病要怎样治疗，会传染吗？,怎么治疗哮喘病，这个病传染吗？,1
5843,支原体肺炎，吃阿奇霉素好使吗,支原体肺炎需要吃什么药？,0
5844,明兴清开灵颗粒的价格一般人可以接受吗,明兴清开灵颗粒可以长期服用吗,0
5845,服用清热解毒软胶囊出现头痛该怎么办呢,服用清热解毒软胶囊出现头痛咋办呢,1
5846,请问老人肺气肿为什么冬天咳嗽得很厉害？,肺气肿病人冬天咳嗽怎么办,0
5847,有点流鼻涕可以打预防针吗,宝宝有点流鼻涕打了预防针怎么办?,0
5848,气喘肺气肿怎么办？,肺气肿患者发病时气喘该做什么？,1
5849,罗红霉素治疗什么病呢,罗红霉素多什么病管用,1
5850,经常感冒是怎么回事啊？,为什么经常感冒？,1
5851,肺气肿有哪些饮食原则？,肺气肿有哪些症状？,0
5852,治疗肺气肿的药有什么？,治肺气肿常用什么方法？,0
5853,得了胸膜炎能治愈吗,得了胸膜炎好不好治,1
5854,如何鉴别临床上的感冒有哪些类型？,临床上感冒可以分为哪些类型怎么治疗？,0
5855,小宝宝感冒流鼻涕怎么办？,小宝宝感冒是什么症状,0
5856,怀孕期间感冒一直不好怎么办,怀孕了怎么样治感冒？,0
5857,七个月大的宝宝流鼻涕有什么办法,七个月大的宝宝流鼻涕该怎么做？,1
5858,九个月宝宝流鼻涕怎么办,九个月宝宝流鼻涕怎样治,1
5859,请问肺气肿能办慢性病门诊治疗吗？,肺气肿怎么治疗最好？,0
5860,感冒引起的肺炎吃什么食物调养好,感冒引起的肺炎吃什么药好呢？,0
5861,宝宝流清鼻涕，用吃什么药？,宝宝流清鼻涕，可以吃什么药？,1
5862,两种感冒药混吃会要命吗,两种感冒药混吃会威胁生命吗,1
5863,怀孕期间感冒了可以吃感冒药吗,怀孕期间感冒了不吃感冒药可以吗,0
5864,"上呼吸道感染可以吃什么药,能不吃吗",上呼吸道感染吃什么药最有效,0
5865,用乐松治疗急性上呼吸道炎的效果如何,乐松是止痛药吗,0
5866,我昨天中午吃的阿莫西林胶囊今天能喝酒吗,阿莫西林是那个国家研发的,0
5867,肺炎支原体抗体阳性要怎么治疗,肺炎支原体抗体阳性怎么办？,1
5868,克拉霉素缓释片餐中服用是什么意思？,餐中服用克拉霉素缓释片是什么意思？,1
5869,环球复方甘草口服溶液作用有哪些,环球复方甘草口服溶液成分有哪些,0
5870,阿莫西林胶囊药店有卖的吗？,阿莫西林胶囊哪里有卖的吗？,0
5871,肺炎支原体真的会传染吗?,肺炎支原体不能吃什么,0
5872,修正阿莫西林胶囊多少钱一盒？,修正阿莫西林胶囊的作用是什么,0
5873,刚断了胸膜炎的药有可能得肾结核吗,刚断了胸膜炎的药会不会胸痛,0
5874,肺炎支原体发高烧怎么办,肺炎支原体发高烧怎么处理？,1
5875,为什么早上起床感觉呼吸困难，胸口闷,起床感觉呼吸困难，胸口闷是不是肺炎,0
5876,请问导致肺气肿的原因有哪些？,请问肺气肿是什么原因造成的？,1
5877,儿童经常呼吸道感染怎么办,儿童呼吸道经常感染该咋处理?,1
5878,4岁宝宝有支气管炎反复咳嗽不好的呀怎么办,支气管炎宝宝反复咳嗽吃什么药见效快？,0
5879,肺炎早上起来咳血怎么治疗？,肺炎早上起来咳血如何治疗,1
5880,肺炎打针退烧了还咳嗽怎么办,肺炎退烧了是不是好了,0
5881,哺乳期感冒有什么好的治疗办法,哺乳期感冒能吃感冒药吗,0
5882,宝宝反复肺炎有什么办法,宝宝反复肺炎有后遗症吗,0
5883,医生给我儿子拿的复方蛤青的注射液怎么样,复方蛤青注射液效果怎么样,1
5884,60岁得肺气肿能活多久,肺气肿影响工作吗？,0
5885,左下肺炎要注意什么饮食？,儿童吃哪种维生素可以增强抵抗力,0
5886,修正阿莫西林胶囊多少钱一盒？,修正阿莫西林胶囊的价格是多少,1
5887,金果饮冬天嗓子疼咽炎喝着效果好吗,冬天嗓子疼咽炎喝着金果饮效果好吗？,1
5888,之前患了胸膜炎现在好了还会不会复发,之前患了胸膜炎现在好了还会复发吗？,1
5889,感冒头痛全身酸痛眼睛迷糊是什么原因,感冒头痛全身酸痛眼睛迷糊是为什么,1
5890,胸膜炎服药期间能不能吃虾,胸膜炎服药期间可以吃虾吗,1
5891,患有肺气肿有什么事项需要注意？,肺气肿患者平时要注意什么？,1
5892,请问顺尔宁是用于什么疾病的,请问顺尔宁有什么副作用吗？,0
5893,头孢克肟和头孢地尼有什么区别,头孢克肟和头孢地尼有什么不同点？,0
5894,含姜片能治咽炎和上呼吸道感染吗？,含姜片治疗咽炎和上呼吸道感染有副作用吗？,0
5895,孕妇有丹毒可以服用克拉霉素分散片吗,孕妇有丹毒怎么办,0
5896,感冒打预防针预防什么,感冒打预防针有什么危害,1
5897,宝宝得了支原体肺炎怎么办,支原体肺炎不可以根治吗？,0
5898,请问呕血与咯血这两者之间有什么区别？,请问呕血与咯血异同？,1
5899,感冒清热颗粒有什么副作用？,唯正牌感冒清热颗粒是中药吗?,0
5900,感冒药和退烧药能一起吃吗？,感冒药和退烧药一起服用行不行,1
5901,氢溴酸右美沙芬口服溶液有怎样的功效,氢溴酸右美沙芬口服液副作用是什么？,0
5902,克拉霉素是消炎药吗,哪些消炎药属于抗生素？,0
5903,新型冠状病毒感染的肺炎症状,冠状病毒的症状,1
5904,感冒喝龙牡壮骨颗粒行吗,感冒喝龙牡壮骨颗粒有用吗,1
5905,利巴韦林颗粒对精子有影响有这回事吗,利巴韦林颗粒是抗病毒的药吗,0
5906,新生儿上呼吸道感染症状有哪些,婴儿上呼吸道感染症状表现是什么,1
5907,哺乳期可以吃三九感冒灵颗粒吗,哺乳期感冒对孩子有影响吗,0
5908,怎样预防别人肺炎传染自己,肺炎是否会传染？,0
5909,怀孕四个月感冒了能吃药吗？,怀孕六个月感冒怎么办？,0
5910,孩子感冒流鼻涕怎么办好呢,孩子感冒流鼻涕该咋办呢,1
5911,怎样感谢复方甘草口服溶液,喝酒后可以服用复方甘草口服溶液吗,0
5912,肺气肿吃补肺丸有用吗？,肺气肿能吃补肺丸吗？,1
5913,两岁半宝宝复方鲜竹沥液一次喝多少,复方鲜竹沥液成人一次喝多少毫升,0
5914,孕妇能否服用复方甘草口服溶液吗？,复方甘草口服溶液适宜孕妇喝吗？,1
5915,右下肺部感染是肺炎吗?,哪类人容易肺部感染,0
5916,请问肺气肿要怎么治愈？,检查出有肺气肿，该怎么治疗,1
5917,得了咳嗽变异性哮喘怎么办,过敏会引起咳嗽变异性哮喘吗,0
5918,淋巴颗粒能造成胸膜炎吗,胸膜炎是什么引起的,0
5919,感冒打预防针预防什么,感冒打预防针有什么危害,1
5920,胸膜炎康复后能喝啤酒吗,胸膜炎康复后喝啤酒可以吗,1
5921,宝宝肺气肿是什么现象？,宝宝肺气肿要住院的吗？,0
5922,咳嗽变异性哮喘与哮喘的不同点在哪里,咳嗽变异性哮喘与哮喘有哪些差别,1
5923,肺气肿怎么预防？,怎样预防小儿肺气肿的？,0
5924,四环素片服用一般不超过多长时间,四环素片的注意事项是什么？,0
5925,肺炎链球菌肺炎的病因是什么的问题？,什么是肺炎链球菌肺炎？,0
5926,肺炎链球菌疫苗有必要打吗,肺炎链球菌疫苗价格是多少,0
5927,请问老人肺气肿为什么冬天咳嗽得很厉害？,老人肺气肿怎么引起的,0
5928,孕妇能喝复方甘草口服溶液吗？,孩子能喝复方甘草口服溶液来进行治疗吗？,0
5929,小孩感冒头疼感冒发烧如何处理？,四岁小孩感冒头疼如何是好,1
5930,孕妇可以服用复方甘草口服溶液吗,复方甘草口服溶液孕妇可以喝吗？,1
5931,怀孕期间吃了感冒药有没有影响?,怀孕期间孕妈妈必须补充叶酸吗,0
5932,月经期间吃感冒药物的影响有哪些,月经期间吃感冒药物会引起肚子疼吗,0
5933,感冒流绿色鼻涕是什么原因,感冒为什么流的是绿色鼻涕,1
5934,过敏性哮喘发作时不吃药可取吗？,过敏性哮喘发作可以吃水果吗？,0
5935,中医可以治疗小儿支原体肺炎吗？,中医能治小儿支原体肺炎吗？,1
5936,宝宝流鼻涕是感冒症状吗,小孩子流鼻涕是不是感冒的症状？,1
5937,众生丸我吃了4次了喉咙还痛啊为什么,众生丸我吃了4次了喉咙还痛啊的原因是什么？,1
5938,排卵期感冒了吃药了能要孩子吗?,排卵期感冒了吃药了可以要孩子吗?,1
5939,孕妇感冒了能吃感冒灵颗粒吗,孕妇感冒了发烧能吃感冒灵颗粒吗,0
5940,是什么引起的过敏性哮喘,请问过敏性哮喘和季节有关系吗,0
5941,急性胸膜炎是如何引起的呢？,急性胸膜炎是传染病吗,0
5942,肺气肿病人吃什么食物较好?,肺气肿不能吃什么？,0
5943,结核性渗出性胸膜炎有哪些治疗方法,结核性渗出性胸膜炎有什么治疗方法？,1
5944,肺炎的主要症状,治疗肺炎的药？,0
5945,胸膜炎康复后胸痛如何是好,胸膜炎康复后不能吃什么,0
5946,得了肺气肿再抽烟喝酒还能活多久？,抽烟喝酒对肺气肿病人健康的影响有哪些,1
5947,想要请教一下阿莫西林胶囊可以治疗什么病症的啊,阿莫西林胶囊和诺氟沙星胶囊是治疗什么病的,0
5948,沙雷菌肺炎有什么治疗方法？,怎么治疗沙雷菌肺炎？,1
5949,请问罗红霉素胶囊牙痛吃了管用吗,牙疼吃罗红霉素可以吗,1
5950,呼吸道感染好了之后又复发怎么办呢,呼吸道感染好了但是经常复发怎么办,1
5951,得了肺炎会很容易死人吗,得了肺炎容易致死吗,1
5952,纤维素性胸膜炎是什么病,纤维素性胸膜炎有哪些治疗方法？,0
5953,惠菲宣愈美片效果如何呢,惠菲宣愈美片的效果有那么好吗,1
5954,肺气肿的诊断标准是什么?,肺气肿诊断标准都有哪些？,1
5955,孕妇感冒了可以吃感冒灵颗粒吗,孕妇感冒可不可以吃感冒灵颗粒,1
5956,是什么原因使我经常反复性的感冒流鼻涕,我总是感冒流鼻涕是什么原因,1
5957,不到5岁小孩老是感冒有什么法？,不到5岁小孩老是感冒怎么治？,1
5958,你好百令胶囊吃多久见效,气管炎可以吃百令胶囊吗,0
5959,咨询罗红霉素片的作用和副作用,罗红霉素的功效是什么？有哪些副作用？,1
5960,孩子肺炎怎么治疗好得快一点,孩子的肺炎怎么治疗效果更好,1
5961,支原体肺炎恢复期传染吗,支原体感染能断根吗？,0
